0,1,2,3,4,5,6,7
,,,,,,,
,Year,,,District,,,No. CEC
,,,,,,,
2018,,,8,,,20,
2021,,,18,,,70,
2023 (Jan),,,13,,,45,
,,,,,,,
,Total,,,39,,,135
,,,,,,,
