0,1,2,3,4,5,6
,Services,,,,Number,
Delivery,,,,38528,,
ANC,,,,782554,,
PNC,,,,160381,,
FP methods,,Condoms,,82683,,
,,Implants,,15545,,
,,Injectable,,320875,,
,,IUD,,9431,,
,,OCP,,582885,,
