0,1,2,3
"Table 6: Total number of faculty members in 36 GOB medical colleges, 2021",,,
Category,Sanctioned posts,Filled posts (%),Student/Faculty
Professor,599,205 (34%),109
Associate Professor,1004,464 (46%),48
Assistant Professor,1656,939 (57%),24
Curator,44,31 (70%),722
Lecturer,1175,879 (74%),25
Total,4478,2515 (53%),9
