0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Prevalence of underweight
among children <5 years
of age (%)",66.0 (1990),"36.4 (BDHS 2011)*
35.0 (UESDS 2013)"
"Population below
minimum level of dietary
energy consumption (%)",28.0 (1990),17.0 (WB 2011)*
