0,1,2,3,4,5,6,7,8
"slatipsoh ecfifo
htlaeh
alizapU
dna","ecfifo
livic
s’noegrus
tcirtsiD",SHGD-SIM,"htlaeh
lanoisiviD
ecfifo","gnihcaet latipsoh
etaudargtsoP dna
etutitsni",SHGD,"egelloc
lacideM latipsoh","deb-003
slatipsoh
ot
-001","rahknahC
ytic
akahD
ta
cinilc
fo
looP
BT"
"483
61.8%","120
15.4%","92
11.8%","23
2.9%","18
2.3%","8
1.0%","17
2.2%","19
2.4%","1
0.1%"
357,62,40,18,10,6,7,9,1
"126
26.1%","58
48.3%","52
56.5%","5
21.7%","8
44.4%","2
25.0%","10
58.8%","10
52.6%","0
0.0%"
