0,1,2,3,4,5,6,7,8
,MS,MD,M. Phil,Diploma,MPH,MTM,MMED,
Government (autonomo,us) (No.,of institut,ions: 1),,,,,
,"140
140","150
150","70
70","106
106","0
0","10
10","0
0",
Government (No. of insti,tutions:,22),,,,,,
,"0
37
22
70
10
0
22
06
20
06
10
06
0
10
0
30
10","0
48
0
110
10
0
40
12
20
15
15
09
06
0
0
0
19","0
29
0
86
0
0
33
0
0
0
0
0
0
0
07
0
25","0
48
0
82
30
10
59
0
14
20
15
0
0
10
0
15
41","0
03
0
06
0
0
0
0
0
0
0
0
0
0
166
0
05","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",
