0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Maternal mortality
ratio/100,000 livebirths",574.0 (1990),170.00 (UN 2013)*
"Births attended by skilled
health personnel (%)",7.0 (1990),"26.5 (BMMS 2010)
43.5 (MICS 2012-2013)"
"Contraceptive prevalence rate
(%)",39.9 (1991),"61.2 (BDHS 2011)*
61.8 (MICS 2012-2013)"
"Birth rate among adolescent
mothers/1,000 women",77.0 (1990/91),"105.0 (BMMS 2010)
83.0 (MICS 2012-2013)"
