0,1,2,3,4,5,6,7,8
No. and %,Barisal,Chittagong,Dhaka,Khulna,Rajshahi,Rangpur,Sylhet,Total
"No.
%","1
4.3","4
17.4","9
43.5","2
8.7","3
13.0","2
8.7","1
4.3","23
100.0"
"No.
%","0
0.0","1
20.0","1
20.0","1
20.0","1
20.0","0
0.0","1
20.0","5
100.0"
"No.
%","1
7.7","3
23.1","2
15.4","2
15.4","3
23.1","1
7.7","1
7.7","13
100.0"
