0,1,2
Indicator,"Benchmark
(Year)","Current progress
(Reference)"
"Population using improved
drinking-water sources (%)",78.0 (1990),"98.2 (SVRS 2011)*
97.9 (MICS 2012-2013)*"
"Population using improved
sanitation facility (%)",39.2 (2006),"55.9 (MICS 2012-2013)*
63.6 (SVRS 2011)"
