0,1,2,3,4,5,6,7,8
Post,Pharmacy,Lab,Radiography,Radiotherapy,Physiotherapy,Dental,"Sanitary
Inspector",Total
"Sanctioned
Filled-up
Vacant","2934
2174
760","1990
1613
377","715
635
80","57
38
19","201
147
54","531
498
33","-
-
-","6428
5105
1323"
"Sanctioned
Filled-up
Vacant","2934
2172
762","1990
1610
380","715
634
81","57
38
19","201
147
54","531
495
36","-
-
-","6428
5096
1332"
"Sanctioned
Filled-up
Vacant","2934
2126
808","1922
1498
424","737
629
108","66
41
25","216
144
72","535
501
34","491
436
55","6901
5375
1526"
