0,1,2,3,4,5
,"Name of institution
with location",Estd.,Physiotherapy,"Laboratory
Medicine",Dental
,"NITOR, Sher-e-Bangla Nagar, Dhaka
Institute of Health Technology, Mohakhali, Dhaka","1993
2007","25
30","0
30","0
60"
,"Institute of Health Technology, Rajshahi",2007,30,30,60
No. of institu,tions=3,"Total
seats",85,60,120
