0,1,2,3,4,5,6,7,8,9,10,11
,,Pop,uulation grouu,p,,,,P,rrevalence (,%%),
Pres-scchool aged children 49%,,,,,,,,,,,
Pregnant women 46%,,,,,,,,,,,
Non preegnant women 33%,,,,,,,,,,,
Adolesccents in coountry 23-29%,,,,,,,,,,,
Adolesccent in the Chittagonng Hill Traccts 43%,,,,,,,,,,,
