0,1,2,3,4
Year,Cumulative Total,AIDS,Death,New cases
2003,363,34,10,115
2004,465,57,30,102
2005,658,134,74,193
2006,874,240,109,216
2007,1207,365,123,333
2008,1495,476,165,288
