0,1,2,3,4,5,6,7,8
,Name of Operation,,,Jan.-2007 to Dec.-2007,,,"Jan.-2008 to March,2008",
Open Operation,,,523,,,121,,
Endoscopes procedure,,,662,,,93,,
ESWL,,,181,,,52,,
Other procedure’s,,,602,,,179,,
Total,,,1968,,,445,,
