0,1,2,3,4,5,6,7,8
Name o,f the Prog,rram,,,,,Status,
Night bllindness prrevalence (2005) 0.04%,,,,,,,,
Vitaminn A capsulee coverage among 1-55 year children (20088) 99.7%,,,,,,,,
Vitaminn A capsulee coverage among postpartum mmothers (22006) 35.0%,,,,,,,,
De-wormming (Tab. Albendazzole) distribbution ratee (2008) 99.3%,,,,,,,,
