0,1,2,3,4,5,6,7,8,9,10,11
,Name of Disease,,,Male,,,Female,,,Total,
Schizophrenia,,,4120,,,2138 6258,,,,,
Bipolar Mood Disorder,,,2140,,,1139 3279,,,,,
Depression,,,660,,,490 1150,,,,,
GAD (Generalized Anxiety Disorder),,,325,,,240 565,,,,,
OCD,,,310,,,236 546,,,,,
Conversion disorder,,,416,,,302 718,,,,,
Phobic Disorder,,,272,,,110 337,,,,,
MR,,,284,,,211 495,,,,,
Epilepsy,,,275,,,203 478,,,,,
Conduct Disorder,,,223,,,209 432,,,,,
