file,category,keyword_score,matched_keywords,classification_status,quality_status,rows,cols
quarantined_tables/034_Health_Bulletin_2016/table_0152.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/034_Health_Bulletin_2016/table_0153.csv,unclassified,0,,quality_gate_not_passed,review_required,19,6
quarantined_tables/034_Health_Bulletin_2016/table_0154.csv,unclassified,0,,quality_gate_not_passed,review_required,11,11
quarantined_tables/034_Health_Bulletin_2016/table_0155.csv,unclassified,0,,quality_gate_not_passed,review_required,6,5
quarantined_tables/034_Health_Bulletin_2016/table_0156.csv,unclassified,0,,quality_gate_not_passed,review_required,11,7
quarantined_tables/034_Health_Bulletin_2016/table_0157.csv,unclassified,0,,quality_gate_not_passed,review_required,28,7
quarantined_tables/034_Health_Bulletin_2016/table_0158.csv,unclassified,0,,quality_gate_not_passed,review_required,14,7
quarantined_tables/034_Health_Bulletin_2016/table_0159.csv,unclassified,0,,quality_gate_not_passed,review_required,20,9
quarantined_tables/034_Health_Bulletin_2016/table_0160.csv,unclassified,0,,quality_gate_not_passed,review_required,7,10
quarantined_tables/034_Health_Bulletin_2016/table_0161.csv,unclassified,0,,quality_gate_not_passed,review_required,5,3
quarantined_tables/034_Health_Bulletin_2016/table_0162.csv,unclassified,0,,quality_gate_not_passed,review_required,5,3
quarantined_tables/034_Health_Bulletin_2016/table_0163.csv,unclassified,0,,quality_gate_not_passed,review_required,8,8
quarantined_tables/034_Health_Bulletin_2016/table_0164.csv,unclassified,0,,quality_gate_not_passed,review_required,19,5
quarantined_tables/034_Health_Bulletin_2016/table_0165.csv,unclassified,0,,quality_gate_not_passed,review_required,16,4
quarantined_tables/034_Health_Bulletin_2016/table_0166.csv,unclassified,0,,quality_gate_not_passed,review_required,7,4
quarantined_tables/034_Health_Bulletin_2016/table_0167.csv,unclassified,0,,quality_gate_not_passed,review_required,5,3
quarantined_tables/034_Health_Bulletin_2016/table_0168.csv,unclassified,0,,quality_gate_not_passed,review_required,9,5
quarantined_tables/034_Health_Bulletin_2016/table_0169.csv,unclassified,0,,quality_gate_not_passed,review_required,14,4
quarantined_tables/034_Health_Bulletin_2016/table_0170.csv,unclassified,0,,quality_gate_not_passed,review_required,9,4
quarantined_tables/034_Health_Bulletin_2016/table_0171.csv,unclassified,0,,quality_gate_not_passed,review_required,24,7
quarantined_tables/034_Health_Bulletin_2016/table_0172.csv,unclassified,0,,quality_gate_not_passed,review_required,3,5
quarantined_tables/034_Health_Bulletin_2016/table_0173.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/034_Health_Bulletin_2016/table_0174.csv,unclassified,0,,quality_gate_not_passed,review_required,3,2
quarantined_tables/034_Health_Bulletin_2016/table_0175.csv,unclassified,0,,quality_gate_not_passed,review_required,9,2
quarantined_tables/034_Health_Bulletin_2016/table_0176.csv,unclassified,0,,quality_gate_not_passed,review_required,3,2
quarantined_tables/034_Health_Bulletin_2016/table_0177.csv,unclassified,0,,quality_gate_not_passed,review_required,7,11
quarantined_tables/034_Health_Bulletin_2016/table_0178.csv,unclassified,0,,quality_gate_not_passed,review_required,6,6
quarantined_tables/034_Health_Bulletin_2016/table_0179.csv,unclassified,0,,quality_gate_not_passed,review_required,9,6
quarantined_tables/034_Health_Bulletin_2016/table_0180.csv,unclassified,0,,quality_gate_not_passed,review_required,8,8
quarantined_tables/034_Health_Bulletin_2016/table_0181.csv,unclassified,0,,quality_gate_not_passed,review_required,20,4
quarantined_tables/034_Health_Bulletin_2016/table_0182.csv,unclassified,0,,quality_gate_not_passed,review_required,28,4
quarantined_tables/034_Health_Bulletin_2016/table_0183.csv,unclassified,0,,quality_gate_not_passed,review_required,21,10
quarantined_tables/034_Health_Bulletin_2016/table_0184.csv,unclassified,0,,quality_gate_not_passed,review_required,47,7
quarantined_tables/034_Health_Bulletin_2016/table_0185.csv,unclassified,0,,quality_gate_not_passed,review_required,51,7
quarantined_tables/034_Health_Bulletin_2016/table_0186.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0187.csv,unclassified,0,,quality_gate_not_passed,review_required,39,7
quarantined_tables/034_Health_Bulletin_2016/table_0188.csv,unclassified,0,,quality_gate_not_passed,review_required,12,23
quarantined_tables/034_Health_Bulletin_2016/table_0189.csv,unclassified,0,,quality_gate_not_passed,review_required,12,16
quarantined_tables/034_Health_Bulletin_2016/table_0190.csv,unclassified,0,,quality_gate_not_passed,review_required,13,9
quarantined_tables/034_Health_Bulletin_2016/table_0191.csv,unclassified,0,,quality_gate_not_passed,review_required,13,30
quarantined_tables/034_Health_Bulletin_2016/table_0192.csv,unclassified,0,,quality_gate_not_passed,review_required,13,31
quarantined_tables/034_Health_Bulletin_2016/table_0193.csv,unclassified,0,,quality_gate_not_passed,review_required,13,7
quarantined_tables/034_Health_Bulletin_2016/table_0194.csv,unclassified,0,,quality_gate_not_passed,review_required,12,26
quarantined_tables/034_Health_Bulletin_2016/table_0195.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0196.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0197.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0198.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0199.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0200.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0201.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0202.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0203.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0204.csv,unclassified,0,,quality_gate_not_passed,review_required,12,36
quarantined_tables/034_Health_Bulletin_2016/table_0205.csv,unclassified,0,,quality_gate_not_passed,review_required,12,37
quarantined_tables/034_Health_Bulletin_2016/table_0206.csv,unclassified,0,,quality_gate_not_passed,review_required,12,37
quarantined_tables/034_Health_Bulletin_2016/table_0207.csv,unclassified,0,,quality_gate_not_passed,review_required,5,34
quarantined_tables/034_Health_Bulletin_2016/table_0208.csv,unclassified,0,,quality_gate_not_passed,review_required,6,34
quarantined_tables/034_Health_Bulletin_2016/table_0209.csv,unclassified,0,,quality_gate_not_passed,review_required,6,33
quarantined_tables/034_Health_Bulletin_2016/table_0210.csv,unclassified,0,,quality_gate_not_passed,review_required,48,6
quarantined_tables/034_Health_Bulletin_2016/table_0211.csv,unclassified,0,,quality_gate_not_passed,review_required,49,6
quarantined_tables/034_Health_Bulletin_2016/table_0212.csv,unclassified,0,,quality_gate_not_passed,review_required,49,6
quarantined_tables/034_Health_Bulletin_2016/table_0213.csv,unclassified,0,,quality_gate_not_passed,review_required,45,6
quarantined_tables/034_Health_Bulletin_2016/table_0214.csv,unclassified,0,,quality_gate_not_passed,review_required,52,6
quarantined_tables/034_Health_Bulletin_2016/table_0215.csv,unclassified,0,,quality_gate_not_passed,review_required,51,6
quarantined_tables/034_Health_Bulletin_2016/table_0216.csv,unclassified,0,,quality_gate_not_passed,review_required,49,6
quarantined_tables/034_Health_Bulletin_2016/table_0217.csv,unclassified,0,,quality_gate_not_passed,review_required,51,6
quarantined_tables/034_Health_Bulletin_2016/table_0218.csv,unclassified,0,,quality_gate_not_passed,review_required,14,6
quarantined_tables/034_Health_Bulletin_2016/table_0219.csv,unclassified,0,,quality_gate_not_passed,review_required,7,23
quarantined_tables/034_Health_Bulletin_2016/table_0220.csv,unclassified,0,,quality_gate_not_passed,review_required,7,15
quarantined_tables/034_Health_Bulletin_2016/table_0221.csv,unclassified,0,,quality_gate_not_passed,review_required,49,7
quarantined_tables/034_Health_Bulletin_2016/table_0222.csv,unclassified,0,,quality_gate_not_passed,review_required,22,7
quarantined_tables/034_Health_Bulletin_2016/table_0223.csv,unclassified,0,,quality_gate_not_passed,review_required,27,7
quarantined_tables/034_Health_Bulletin_2016/table_0224.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0225.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0226.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0227.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0228.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0229.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0230.csv,unclassified,0,,quality_gate_not_passed,review_required,52,7
quarantined_tables/034_Health_Bulletin_2016/table_0231.csv,unclassified,0,,quality_gate_not_passed,review_required,53,7
quarantined_tables/034_Health_Bulletin_2016/table_0232.csv,unclassified,0,,quality_gate_not_passed,review_required,8,35
quarantined_tables/034_Health_Bulletin_2016/table_0233.csv,unclassified,0,,quality_gate_not_passed,review_required,8,36
quarantined_tables/034_Health_Bulletin_2016/table_0234.csv,unclassified,0,,quality_gate_not_passed,review_required,8,35
quarantined_tables/034_Health_Bulletin_2016/table_0235.csv,unclassified,0,,quality_gate_not_passed,review_required,8,38
quarantined_tables/034_Health_Bulletin_2016/table_0236.csv,unclassified,0,,quality_gate_not_passed,review_required,8,38
quarantined_tables/034_Health_Bulletin_2016/table_0237.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0238.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0239.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0240.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0241.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0242.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0243.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0244.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0245.csv,unclassified,0,,quality_gate_not_passed,review_required,8,39
quarantined_tables/034_Health_Bulletin_2016/table_0246.csv,unclassified,0,,quality_gate_not_passed,review_required,8,26
quarantined_tables/034_Health_Bulletin_2016/table_0247.csv,unclassified,0,,quality_gate_not_passed,review_required,38,10
quarantined_tables/034_Health_Bulletin_2016/table_0248.csv,unclassified,0,,quality_gate_not_passed,review_required,15,10
quarantined_tables/034_Health_Bulletin_2016/table_0249.csv,unclassified,0,,quality_gate_not_passed,review_required,43,9
quarantined_tables/034_Health_Bulletin_2016/table_0250.csv,unclassified,0,,quality_gate_not_passed,review_required,52,3
quarantined_tables/034_Health_Bulletin_2016/table_0251.csv,unclassified,0,,quality_gate_not_passed,review_required,38,4
quarantined_tables/034_Health_Bulletin_2016/table_0252.csv,unclassified,0,,quality_gate_not_passed,review_required,10,5
quarantined_tables/034_Health_Bulletin_2016/table_0253.csv,unclassified,0,,quality_gate_not_passed,review_required,52,5
quarantined_tables/034_Health_Bulletin_2016/table_0254.csv,unclassified,0,,quality_gate_not_passed,review_required,10,5
quarantined_tables/034_Health_Bulletin_2016/table_0255.csv,unclassified,0,,quality_gate_not_passed,review_required,11,4
quarantined_tables/034_Health_Bulletin_2016/table_0256.csv,unclassified,0,,quality_gate_not_passed,review_required,27,5
quarantined_tables/034_Health_Bulletin_2016/table_0257.csv,unclassified,0,,quality_gate_not_passed,review_required,19,4
quarantined_tables/034_Health_Bulletin_2016/table_0258.csv,unclassified,0,,quality_gate_not_passed,review_required,10,4
quarantined_tables/034_Health_Bulletin_2016/table_0259.csv,unclassified,0,,quality_gate_not_passed,review_required,23,3
quarantined_tables/034_Health_Bulletin_2016/table_0260.csv,unclassified,0,,quality_gate_not_passed,review_required,27,3
quarantined_tables/034_Health_Bulletin_2016/table_0261.csv,unclassified,0,,quality_gate_not_passed,review_required,6,3
quarantined_tables/034_Health_Bulletin_2016/table_0262.csv,unclassified,0,,quality_gate_not_passed,review_required,40,3
quarantined_tables/034_Health_Bulletin_2016/table_0263.csv,unclassified,0,,quality_gate_not_passed,review_required,12,3
quarantined_tables/034_Health_Bulletin_2016/table_0264.csv,unclassified,0,,quality_gate_not_passed,review_required,39,3
quarantined_tables/034_Health_Bulletin_2016/table_0265.csv,unclassified,0,,quality_gate_not_passed,review_required,43,3
quarantined_tables/034_Health_Bulletin_2016/table_0266.csv,unclassified,0,,quality_gate_not_passed,review_required,28,3
quarantined_tables/034_Health_Bulletin_2016/table_0267.csv,unclassified,0,,quality_gate_not_passed,review_required,14,3
quarantined_tables/034_Health_Bulletin_2016/table_0268.csv,unclassified,0,,quality_gate_not_passed,review_required,10,3
quarantined_tables/034_Health_Bulletin_2016/table_0269.csv,unclassified,0,,quality_gate_not_passed,review_required,37,4
quarantined_tables/034_Health_Bulletin_2016/table_0270.csv,unclassified,0,,quality_gate_not_passed,review_required,51,4
quarantined_tables/034_Health_Bulletin_2016/table_0271.csv,unclassified,0,,quality_gate_not_passed,review_required,52,4
quarantined_tables/034_Health_Bulletin_2016/table_0272.csv,unclassified,0,,quality_gate_not_passed,review_required,33,4
quarantined_tables/034_Health_Bulletin_2016/table_0273.csv,unclassified,0,,quality_gate_not_passed,review_required,12,12
quarantined_tables/034_Health_Bulletin_2016/table_0274.csv,unclassified,0,,quality_gate_not_passed,review_required,35,11
quarantined_tables/034_Health_Bulletin_2016/table_0275.csv,unclassified,0,,quality_gate_not_passed,review_required,34,11
quarantined_tables/034_Health_Bulletin_2016/table_0276.csv,unclassified,0,,quality_gate_not_passed,review_required,36,11
quarantined_tables/034_Health_Bulletin_2016/table_0277.csv,unclassified,0,,quality_gate_not_passed,review_required,10,11
quarantined_tables/034_Health_Bulletin_2016/table_0278.csv,unclassified,0,,quality_gate_not_passed,review_required,6,9
quarantined_tables/034_Health_Bulletin_2016/table_0279.csv,unclassified,0,,quality_gate_not_passed,review_required,5,8
quarantined_tables/034_Health_Bulletin_2016/table_0280.csv,unclassified,0,,quality_gate_not_passed,review_required,20,9
quarantined_tables/034_Health_Bulletin_2016/table_0281.csv,unclassified,0,,quality_gate_not_passed,review_required,22,4
quarantined_tables/034_Health_Bulletin_2016/table_0282.csv,unclassified,0,,quality_gate_not_passed,review_required,45,4
quarantined_tables/034_Health_Bulletin_2016/table_0283.csv,unclassified,0,,quality_gate_not_passed,review_required,34,4
quarantined_tables/034_Health_Bulletin_2016/table_0284.csv,unclassified,0,,quality_gate_not_passed,review_required,11,24
quarantined_tables/034_Health_Bulletin_2016/table_0285.csv,unclassified,0,,quality_gate_not_passed,review_required,18,33
quarantined_tables/034_Health_Bulletin_2016/table_0286.csv,unclassified,0,,quality_gate_not_passed,review_required,18,41
quarantined_tables/034_Health_Bulletin_2016/table_0287.csv,unclassified,0,,quality_gate_not_passed,review_required,18,35
quarantined_tables/034_Health_Bulletin_2016/table_0288.csv,unclassified,0,,quality_gate_not_passed,review_required,13,33
quarantined_tables/034_Health_Bulletin_2016/table_0289.csv,unclassified,0,,quality_gate_not_passed,review_required,18,31
quarantined_tables/035_Health_Bulletin_2015/table_0001.csv,unclassified,0,,quality_gate_not_passed,rejected,1,1
quarantined_tables/035_Health_Bulletin_2015/table_0002.csv,unclassified,0,,quality_gate_not_passed,review_required,2,2
quarantined_tables/035_Health_Bulletin_2015/table_0003.csv,unclassified,0,,quality_gate_not_passed,review_required,1,2
quarantined_tables/035_Health_Bulletin_2015/table_0004.csv,unclassified,0,,quality_gate_not_passed,review_required,2,24
quarantined_tables/035_Health_Bulletin_2015/table_0005.csv,unclassified,0,,quality_gate_not_passed,review_required,3,8
quarantined_tables/035_Health_Bulletin_2015/table_0006.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0007.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0008.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0009.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0010.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0011.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0012.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0013.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0014.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0015.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0016.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0017.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0018.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0019.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0020.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0021.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0022.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0023.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0024.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0025.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0026.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0027.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0028.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0029.csv,unclassified,0,,quality_gate_not_passed,review_required,5,8
quarantined_tables/035_Health_Bulletin_2015/table_0030.csv,unclassified,0,,quality_gate_not_passed,review_required,4,7
quarantined_tables/035_Health_Bulletin_2015/table_0031.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0032.csv,unclassified,0,,quality_gate_not_passed,review_required,2,2
quarantined_tables/035_Health_Bulletin_2015/table_0033.csv,unclassified,0,,quality_gate_not_passed,review_required,4,7
quarantined_tables/035_Health_Bulletin_2015/table_0034.csv,unclassified,0,,quality_gate_not_passed,review_required,3,6
quarantined_tables/035_Health_Bulletin_2015/table_0035.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0036.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0037.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0038.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0039.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0040.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0041.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0042.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0043.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0044.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0045.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0046.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0047.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0048.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0049.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0050.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0051.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0052.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/035_Health_Bulletin_2015/table_0053.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0001.csv,unclassified,0,,quality_gate_not_passed,review_required,3,2
quarantined_tables/036_Health_Bulletin_2014/table_0002.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0003.csv,unclassified,0,,quality_gate_not_passed,review_required,2,2
quarantined_tables/036_Health_Bulletin_2014/table_0004.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0005.csv,unclassified,0,,quality_gate_not_passed,review_required,4,3
quarantined_tables/036_Health_Bulletin_2014/table_0006.csv,unclassified,0,,quality_gate_not_passed,review_required,5,3
quarantined_tables/036_Health_Bulletin_2014/table_0007.csv,unclassified,0,,quality_gate_not_passed,review_required,4,3
quarantined_tables/036_Health_Bulletin_2014/table_0008.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0009.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0010.csv,unclassified,0,,quality_gate_not_passed,review_required,15,3
quarantined_tables/036_Health_Bulletin_2014/table_0011.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0012.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0013.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0014.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0015.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0016.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0017.csv,unclassified,0,,quality_gate_not_passed,review_required,2,5
quarantined_tables/036_Health_Bulletin_2014/table_0018.csv,unclassified,0,,quality_gate_not_passed,review_required,2,9
quarantined_tables/036_Health_Bulletin_2014/table_0019.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0020.csv,unclassified,0,,quality_gate_not_passed,review_required,4,9
quarantined_tables/036_Health_Bulletin_2014/table_0021.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0022.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0023.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0024.csv,unclassified,0,,quality_gate_not_passed,review_required,2,5
quarantined_tables/036_Health_Bulletin_2014/table_0025.csv,unclassified,0,,quality_gate_not_passed,review_required,2,5
quarantined_tables/036_Health_Bulletin_2014/table_0026.csv,unclassified,0,,quality_gate_not_passed,review_required,2,7
quarantined_tables/036_Health_Bulletin_2014/table_0027.csv,unclassified,0,,quality_gate_not_passed,review_required,2,7
quarantined_tables/036_Health_Bulletin_2014/table_0028.csv,unclassified,0,,quality_gate_not_passed,review_required,12,3
quarantined_tables/036_Health_Bulletin_2014/table_0029.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0030.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0031.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0032.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0033.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0034.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0035.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0036.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0037.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0038.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0039.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0040.csv,unclassified,0,,quality_gate_not_passed,review_required,8,3
quarantined_tables/036_Health_Bulletin_2014/table_0041.csv,unclassified,0,,quality_gate_not_passed,review_required,4,3
quarantined_tables/036_Health_Bulletin_2014/table_0042.csv,unclassified,0,,quality_gate_not_passed,review_required,11,3
quarantined_tables/036_Health_Bulletin_2014/table_0043.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0044.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0045.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0046.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0047.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0048.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0049.csv,unclassified,0,,quality_gate_not_passed,review_required,3,3
quarantined_tables/036_Health_Bulletin_2014/table_0050.csv,unclassified,0,,quality_gate_not_passed,review_required,2,3
quarantined_tables/036_Health_Bulletin_2014/table_0051.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
quarantined_tables/036_Health_Bulletin_2014/table_0052.csv,unclassified,0,,quality_gate_not_passed,review_required,3,9
quarantined_tables/036_Health_Bulletin_2014/table_0053.csv,unclassified,0,,quality_gate_not_passed,review_required,2,9
quarantined_tables/036_Health_Bulletin_2014/table_0054.csv,unclassified,0,,quality_gate_not_passed,rejected,0,0
